Date,Open,High,Low,Close,Adj Close,Volume,SMA100,STD100,SMA100_upper,SMA100_lower,Signal,Position
2017-08-10,39.97499847412109,40.0,38.657501220703125,38.83000183105469,36.49055862426758,163217200,37.03942481994629,1.318842993099208,39.017689309595106,35.061160330297476,0,1.0
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,36.99802017211914,105028400,37.08352481842041,1.322335019667198,39.067027347921204,35.10002228891961,-1,-1.0
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,37.554832458496094,88490800,37.12959983825684,1.3416288796710598,39.142043157763425,35.11715651875025,-1,0.0
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,37.96597290039063,117862000,37.18129985809326,1.3670605261538125,39.23189064732398,35.130709068862544,-1,0.0
2017-08-16,40.48500061035156,40.62749862670898,40.03749847412109,40.23749923706055,37.81324005126953,110686400,37.23207485198974,1.3853981838181166,39.31017212771692,35.15397757626257,-1,0.0
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,37.08730316162109,111762400,37.27452484130859,1.3881562497051168,39.35675921586626,35.19229046675092,-1,0.0
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,37.00271987915039,109712400,37.3087748336792,1.3973681078193168,39.40482699540818,35.212722671950225,0,1.0
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,36.93458938598633,105474000,37.3414998626709,1.4054141739313162,39.44962112356787,35.23337860177393,0,0.0
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,37.53838348388672,86418400,37.381124877929686,1.4224677043340488,39.51482643443076,35.24742332142861,-1,-1.0
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,37.58536148071289,77596400,37.42192485809326,1.4384137477999803,39.57954547979323,35.26430423639329,-1,0.0
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,37.41856384277344,79275600,37.460849876403806,1.4501161926075865,39.636024165315185,35.28567558749243,-1,0.0
2017-08-25,39.91249847412109,40.13999938964844,39.817501068115234,39.96500015258789,37.557167053222656,101920400,37.498574867248536,1.4657731529225113,39.6972345966323,35.29991513786477,-1,0.0
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,37.935428619384766,103864000,37.54219985961914,1.4856561966370696,39.770684154574745,35.31371556466353,-1,0.0
2017-08-29,40.025001525878906,40.77999877929688,40.0,40.727500915527344,38.27373123168945,118067600,37.59032485961914,1.5101576075906318,39.85556127100509,35.32508844823319,-1,0.0
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,38.37710571289063,109078400,37.640349884033206,1.534089936503557,39.94148478878854,35.33921497927787,-1,0.0
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,38.529823303222656,107140400,37.69242488861084,1.5589146664846947,40.03079688833788,35.35405288888379,-1,0.0
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,38.54156112670898,66364400,37.7484748840332,1.5765937783305088,40.113365551528965,35.383584216537436,-1,0.0
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,38.07874298095703,117874000,37.79917488098145,1.5834384909150612,40.17433261735404,35.424017144608854,-1,0.0
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,38.03879165649414,86606800,37.85132488250733,1.5849265365408058,40.228714687318536,35.47393507769612,-1,0.0
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.31499862670898,37.886077880859375,87714000,37.899899864196776,1.5852558043383296,40.27778357070427,35.52201615768928,-1,0.0
2017-09-08,40.21500015258789,40.28749847412109,39.63249969482422,39.657501220703125,37.26820755004883,114446000,37.9434748840332,1.5729094240673962,40.30283902013429,35.58411074793211,0,1.0
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,37.94245910644531,126323200,37.99552490234375,1.5663106701769682,40.34499090760921,35.6460588970783,-1,-1.0
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,37.79210662841797,286856000,38.04157489776611,1.56315811664743,40.386312072737255,35.69683772279497,0,1.0
2017-09-13,39.96749877929688,39.9900016784668,39.477500915527344,39.91249847412109,37.50783157348633,179629600,38.08502487182617,1.554054294112331,40.41610631299467,35.75394343065767,0,0.0
2017-09-14,39.747501373291016,39.84999847412109,39.522499084472656,39.56999969482422,37.18596649169922,95042800,38.121624870300295,1.5453869135190854,40.439705240578924,35.803544500021665,0,0.0
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,37.5618782043457,196458400,38.15999988555908,1.543138813988458,40.47470810654177,35.84529166457639,0,0.0
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,37.277591705322266,113077600,38.19747489929199,1.5336658808806143,40.49797372061291,35.89697607797107,0,0.0
2017-09-19,39.87749862670898,39.942501068115234,39.61000061035156,39.682498931884766,37.291690826416016,83242400,38.234824905395506,1.5237658422702114,40.520473668800825,35.949176141990186,0,0.0
2017-09-20,39.47499847412109,39.56499862670898,38.45750045776367,39.01750183105469,36.666751861572266,211805600,38.26587493896484,1.507514324849349,40.527146426238865,36.00460345169082,0,0.0
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,36.0371208190918,150046800,38.282899932861326,1.4986114381846378,40.530817090138285,36.03498277558437,0,0.0
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,35.68471145629883,186581600,38.29384994506836,1.492225621119099,40.53218837674701,36.05551151338971,0,0.0
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,35.369911193847656,177549200,38.30257495880127,1.4857327912403362,40.53117414566178,36.073975771940766,0,0.0
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,35.97838592529297,146640000,38.31909996032715,1.4761287093814777,40.53329302439937,36.10490689625493,0,0.0
2017-09-27,38.45000076293945,38.68000030517578,38.3849983215332,38.557498931884766,36.234466552734375,102016800,38.33227493286133,1.4722746219348957,40.540686865763675,36.12386299995899,0,0.0
2017-09-28,38.47249984741211,38.56999969482422,38.17499923706055,38.31999969482422,36.01127624511719,88022000,38.33294994354248,1.4722531503590206,40.54132966908101,36.12457021800395,0,0.0
2017-09-29,38.3025016784668,38.532501220703125,38.0,38.52999877929688,36.2086296081543,105199200,38.33327491760254,1.4722934251535607,40.54171505533288,36.124834779872195,0,0.0
2017-10-02,38.56499862670898,38.61249923706055,38.18000030517578,38.45249938964844,36.13580322265625,74795200,38.334649925231936,1.4723403908716548,40.54316051153942,36.12613933892445,0,0.0
2017-10-03,38.50249862670898,38.772499084472656,38.477500915527344,38.619998931884766,36.2932014465332,64921200,38.33597492218018,1.4725389398716626,40.544783331987674,36.12716651237268,0,0.0
2017-10-04,38.407501220703125,38.46500015258789,38.1150016784668,38.369998931884766,36.05825805664063,80655200,38.32942489624023,1.4708989613757442,40.53577333830385,36.12307645417662,0,0.0
2017-10-05,38.54499816894531,38.86000061035156,38.51250076293945,38.84749984741211,36.50699996948242,85135200,38.32864990234375,1.4706023795019478,40.53455347159667,36.122746333090824,0,0.0
2017-10-06,38.74250030517578,38.872501373291016,38.63999938964844,38.82500076293945,36.4858627319336,69630400,38.328224906921385,1.4704512152244573,40.53390172975807,36.1225480840847,0,0.0
2017-10-09,38.95249938964844,39.182498931884766,38.872501373291016,38.959999084472656,36.61272430419922,65051600,38.342199897766115,1.4697410092765741,40.54681141168098,36.13758838385125,0,0.0
2017-10-10,39.01499938964844,39.5,38.775001525878906,38.97499847412109,36.62680816650391,62468000,38.35059989929199,1.4709447604562744,40.5570170399764,36.144182758607585,0,0.0
2017-10-11,38.99250030517578,39.244998931884766,38.9375,39.13750076293945,36.7795295715332,67622400,38.3593249130249,1.4730180770577654,40.568852028611545,36.149797797438254,0,0.0
2017-10-12,39.087501525878906,39.34249877929688,38.932498931884766,39.0,36.65030670166016,64500400,38.364349899291994,1.4743507047625781,40.57587595643586,36.15282384214813,0,0.0
2017-10-13,39.182498931884766,39.31999969482422,39.102500915527344,39.247501373291016,36.88290786743164,65576800,38.37232490539551,1.4769732578845534,40.58778479222234,36.15686501856868,0,0.0
2017-10-16,39.47499847412109,40.0,39.41249847412109,39.970001220703125,37.5618782043457,96486000,38.388674926757815,1.485580505921546,40.617045685640136,36.160304167875495,0,0.0
2017-10-17,39.94499969482422,40.21749877929688,39.807498931884766,40.11750030517578,37.70049285888672,75989200,38.4051749420166,1.4955941809559352,40.6485662134505,36.1617836705827,0,0.0
2017-10-18,40.10499954223633,40.1775016784668,39.900001525878906,39.93999862670898,37.53369140625,65496800,38.420549926757815,1.5034486652992889,40.67572292470675,36.16537692880888,0,0.0
2017-10-19,39.1875,39.27000045776367,38.755001068115234,38.994998931884766,36.64561080932617,170336800,38.426324920654295,1.5045455648995316,40.68314326800359,36.169506573305,0,0.0
2017-10-20,39.15250015258789,39.4375,38.9900016784668,39.0625,36.70904541015625,95896400,38.43504993438721,1.5056906679141522,40.69358593625844,36.17651393251598,0,0.0
2017-10-23,39.22249984741211,39.42250061035156,38.875,39.04249954223633,36.69025039672852,87937200,38.442524948120116,1.5068434037631087,40.70279005376478,36.18225984247545,0,0.0
2017-10-24,39.0724983215332,39.35499954223633,39.04999923706055,39.275001525878906,36.90874862670898,71028800,38.4466499710083,1.508568337864564,40.709502477805145,36.18379746421145,0,0.0
2017-10-25,39.227500915527344,39.38750076293945,38.817501068115234,39.102500915527344,36.74663543701172,84828400,38.45284999847412,1.5099905542042218,40.717835829780455,36.18786416716779,0,0.0
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,36.9815673828125,68002000,38.46025001525879,1.5125918747390856,40.72913782736742,36.191362203150156,0,0.0
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.30662155151367,177816800,38.47945003509521,1.52958324054071,40.77382489590628,36.185075174284144,0,0.0
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.16884231567383,178803200,38.508775024414064,1.5625301260808322,40.852570213535316,36.16497983529281,-1,-1.0
2017-10-31,41.97499847412109,42.41249847412109,41.73500061035156,42.2599983215332,39.713897705078125,144187200,38.558925018310546,1.6015509626802034,40.96125146233085,36.15659857429024,-1,0.0
2017-11-01,42.46749877929688,42.48500061035156,41.40250015258789,41.72249984741211,39.20878982543945,134551200,38.612600021362304,1.6168131789908826,41.037819789848626,36.18738025287598,-1,0.0
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,39.49540328979492,165573600,38.666400032043455,1.6401061736364897,41.12655929249819,36.20624077158872,-1,0.0
2017-11-03,43.5,43.56499862670898,42.77999877929688,43.125,40.52679443359375,237594400,38.734750022888186,1.6819587745451954,41.25768818470598,36.211811861070395,-1,0.0
2017-11-06,43.09249877929688,43.747501373291016,42.93000030517578,43.5625,40.93792343139648,140105200,38.80965003967285,1.7283381726836453,41.40215729869832,36.217142780647386,-1,0.0
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,41.06949615478516,97446000,38.891000022888186,1.765250415483949,41.53887564611411,36.243124399662264,-1,0.0
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,41.40546417236328,97638000,38.96575004577637,1.8239068178716036,41.70161027258377,36.229889818968964,-1,0.0
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.32086563110352,117930400,39.04292507171631,1.8706185711742425,41.848852928477676,36.23699721495495,-1,0.0
2017-11-10,43.77750015258789,43.845001220703125,43.567501068115234,43.66749954223633,41.18412780761719,100582000,39.1149250793457,1.90866614374407,41.97792429496181,36.251925863729596,-1,0.0
2017-11-13,43.375,43.625,43.34999847412109,43.49250030517578,41.019073486328125,67928400,39.18577507019043,1.9384172632664112,42.09340096509005,36.278149175290814,-1,0.0
2017-11-14,43.2599983215332,43.369998931884766,42.79499816894531,42.834999084472656,40.398963928222656,99130000,39.248425064086916,1.9541996736500793,42.17972457456204,36.317125553611795,-1,0.0
2017-11-15,42.49250030517578,42.58000183105469,42.095001220703125,42.27000045776367,39.8661003112793,116632400,39.306575050354006,1.956752882555291,42.241704374186945,36.37144572652107,-1,0.0
2017-11-16,42.79499816894531,42.96749877929688,42.57500076293945,42.775001525878906,40.342376708984375,94550000,39.375000076293944,1.9572106946987278,42.31081611834203,36.439184034245855,-1,0.0
2017-11-17,42.7599983215332,42.84749984741211,42.40999984741211,42.53749847412109,40.118385314941406,87598000,39.435800056457516,1.9600984951911489,42.37594779924424,36.495652313670796,-1,0.0
2017-11-20,42.5724983215332,42.63999938964844,42.38999938964844,42.494998931884766,40.07830810546875,65049600,39.50155006408691,1.9512289664479916,42.4283935137589,36.57470661441493,-1,0.0
2017-11-21,42.69499969482422,43.42499923706055,42.69499969482422,43.28499984741211,40.82337951660156,100525200,39.57435005187988,1.9552591784348294,42.50723881953213,36.64146128422764,-1,0.0
2017-11-22,43.34000015258789,43.75,43.26250076293945,43.7400016784668,41.25250625610352,102355600,39.653000068664554,1.9631187493585633,42.597678192702396,36.70832194462671,-1,0.0
2017-11-24,43.775001525878906,43.875,43.66249847412109,43.74250030517578,41.254859924316406,56106800,39.73020008087158,1.9706871533563195,42.68623081090606,36.774169350837106,-1,0.0
2017-11-27,43.76250076293945,43.77000045776367,43.334999084472656,43.522499084472656,41.04736709594727,82867200,39.80860008239746,1.96396879385718,42.754553273183234,36.86264689161169,-1,0.0
2017-11-28,43.57500076293945,43.71749877929688,42.96500015258789,43.26750183105469,40.80686950683594,105715200,39.88082511901855,1.9569555443500268,42.816258435543595,36.94539180249351,-1,0.0
2017-11-29,43.157501220703125,43.22999954223633,41.790000915527344,42.369998931884766,39.96042251586914,166665600,39.94187511444092,1.9381520554775806,42.84910319765729,37.034647031224544,0,1.0
2017-11-30,42.60749816894531,43.03499984741211,42.11000061035156,42.962501525878906,40.519229888916016,166108800,40.007675132751466,1.9277583462805634,42.89931265217231,37.11603761333062,-1,-1.0
2017-12-01,42.48749923706055,42.91749954223633,42.125,42.76250076293945,40.33058547973633,159037200,40.07095012664795,1.913095925245033,42.9405940145155,37.201306238780404,0,1.0
2017-12-04,43.119998931884766,43.15499877929688,42.407501220703125,42.45000076293945,40.03586196899414,130169600,40.12602512359619,1.9013632238423708,42.97806995935975,37.273980287832636,0,0.0
2017-12-05,42.26499938964844,42.880001068115234,42.09999847412109,42.40999984741211,39.998138427734375,109400800,40.17752513885498,1.892676568069903,43.016539990959835,37.33851028675013,0,0.0
2017-12-06,41.875,42.54999923706055,41.6150016784668,42.25249862670898,39.8495979309082,114240000,40.22615013122559,1.8827741479461713,43.05031135314484,37.40198890930633,0,0.0
2017-12-07,42.25749969482422,42.61000061035156,42.227500915527344,42.33000183105469,39.92268753051758,102693200,40.27425014495849,1.8743634488843592,43.08579531828503,37.46270497163196,0,0.0
2017-12-08,42.622501373291016,42.75,42.20500183105469,42.34249877929688,39.93447113037109,93420800,40.320125122070316,1.8682114297067822,43.122442266630486,37.517807977510145,0,0.0
2017-12-11,42.29999923706055,43.22249984741211,42.1974983215332,43.16749954223633,40.71256256103516,141095200,40.37595012664795,1.8690627592299311,43.17954426549285,37.57235598780305,0,0.0
2017-12-12,43.03749847412109,43.09749984741211,42.8650016784668,42.92499923706055,40.48385620117188,77636800,40.4295251083374,1.8645263746714458,43.22631467034457,37.63273554633023,0,0.0
2017-12-13,43.125,43.3849983215332,43.0,43.067501068115234,40.61824035644531,95273600,40.47997512817383,1.8669913787310553,43.280462196270406,37.67948806007725,0,0.0
2017-12-14,43.09999847412109,43.282501220703125,42.91249847412109,43.05500030517578,40.60645294189453,81906000,40.528675117492675,1.8700367447585804,43.33373023463054,37.723620000354806,0,0.0
2017-12-15,43.407501220703125,43.54249954223633,43.1150016784668,43.49250030517578,41.019073486328125,160677200,40.579950103759764,1.8803786686629673,43.40051810675421,37.759382100765315,-1,-1.0
2017-12-18,43.720001220703125,44.29999923706055,43.71500015258789,44.10499954223633,41.59674835205078,117684400,40.64460010528565,1.889394298997333,43.478691553781644,37.81050865678965,-1,0.0
2017-12-19,43.75749969482422,43.84749984741211,43.522499084472656,43.6349983215332,41.15346908569336,109745600,40.707200088500976,1.8836660787971038,43.532699206696634,37.88170097030532,-1,0.0
2017-12-20,43.71749877929688,43.85499954223633,43.3125,43.587501525878906,41.108673095703125,93902400,40.77125011444092,1.8714602122814306,43.57844043286306,37.96405979601877,-1,0.0
2017-12-21,43.54249954223633,44.005001068115234,43.525001525878906,43.75249862670898,41.2642936706543,83799600,40.83365009307861,1.8657275476167994,43.63224141450381,38.03505877165341,-1,0.0
2017-12-22,43.66999816894531,43.85499954223633,43.625,43.75249862670898,41.2642936706543,65397600,40.87832508087158,1.8816894478507307,43.70085925264768,38.055790909095485,-1,0.0
2017-12-26,42.70000076293945,42.86750030517578,42.41999816894531,42.64250183105469,40.21742630004883,132742000,40.915825080871585,1.8790793019092156,43.73444403373541,38.09720612800776,0,1.0
2017-12-27,42.525001525878906,42.69499969482422,42.4275016784668,42.650001525878906,40.22447967529297,85992800,40.95135009765625,1.8779362782982678,43.768254515103656,38.13444568020885,0,0.0
2017-12-28,42.75,42.962501525878906,42.619998931884766,42.77000045776367,40.337669372558594,65920800,40.9820251083374,1.882378645887746,43.80559307716902,38.158457139505785,0,0.0
2017-12-29,42.630001068115234,42.647499084472656,42.30500030517578,42.307498931884766,39.90147018432617,103999600,41.00490009307861,1.884467746892766,43.83160171341776,38.17819847273946,0,0.0
2018-01-02,42.540000915527344,43.07500076293945,42.31499862670898,43.06499862670898,40.61589431762695,102223600,41.03290008544922,1.8941398281741508,43.87410982771045,38.19169034318799,0,0.0
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.60881042480469,118071600,41.07517505645752,1.8916518505127493,43.91265283222664,38.237697280688394,0,0.0
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,40.79743576049805,89738400,41.11405006408691,1.896195324670364,43.958343051092456,38.269757077081366,0,0.0
2018-01-05,43.36000061035156,43.84249877929688,43.26250076293945,43.75,41.26193237304688,94640000,41.151925048828126,1.910732132151404,44.01802324705523,38.28582685060102,0,0.0
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.108673095703125,82271200,41.183800048828125,1.924598536207013,44.07069785313865,38.296902244517604,0,0.0
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.10395812988281,86336000,41.21725006103516,1.9370138976396294,44.122770907494605,38.31172921457571,0,0.0
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.09453201293945,95839600,41.25832504272461,1.9430226383478821,44.17285900024643,38.34379108520278,0,0.0
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.32794952392578,74670800,41.30277503967285,1.9503329006796855,44.22827439069238,38.37727568865333,0,0.0
2018-01-12,44.04499816894531,44.34000015258789,43.91249847412109,44.272499084472656,41.75471878051758,101672400,41.352475013732914,1.962134486490463,44.29567674346861,38.409273283997216,0,0.0
2018-01-16,44.47499847412109,44.84749984741211,44.03499984741211,44.04750061035156,41.54251480102539,118263600,41.39350002288818,1.9752536561823628,44.35638050716173,38.430619538614636,0,0.0
2018-01-17,44.03749847412109,44.8125,43.76750183105469,44.775001525878906,42.2286491394043,137547200,41.441300048828126,1.9987656203017459,44.43944847928074,38.44315161837551,-1,-1.0
2018-01-18,44.84249877929688,45.025001525878906,44.5625,44.81499862670898,42.266361236572266,124773600,41.491275024414065,2.020117772422511,44.52145168304783,38.4610983657803,-1,0.0
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.07773971557617,129700400,41.53777503967285,2.038068588853444,44.59487792295302,38.480672156392686,-1,0.0
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.73350143432617,108434400,41.576600036621095,2.052479448971665,44.655319210078595,38.497880863163594,0,1.0
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.74292755126953,130756400,41.611925010681155,2.068057666330201,44.714011510176455,38.509838511185855,0,0.0
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.07802200317383,204420400,41.63909999847412,2.075619295403186,44.7525289415789,38.525671055369344,0,0.0
2018-01-25,43.62749862670898,43.73749923706055,42.63249969482422,42.77750015258789,40.34474182128906,166116000,41.656875,2.0777008989407575,44.773426348411135,38.540323651588864,0,0.0
2018-01-26,43.0,43.0,42.51499938964844,42.87749862670898,40.43905258178711,156572000,41.6755249786377,2.0802272195988545,44.79586580803598,38.555184149239416,0,0.0
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.60202026367188,202561600,41.690224990844726,2.0771708441705408,44.80598125710054,38.57446872458891,0,0.0
2018-01-30,41.38249969482422,41.84249877929688,41.17499923706055,41.74250030517578,39.36859893798828,184192800,41.702874984741214,2.07355953083176,44.81321428098885,38.59253568849358,0,0.0
2018-01-31,41.71749877929688,42.11000061035156,41.625,41.85749816894531,39.47705459594727,129915600,41.71829998016357,2.0688629047781713,44.82159433733083,38.615005622996314,0,0.0
2018-02-01,41.79249954223633,42.15499877929688,41.68999862670898,41.94499969482422,39.55957412719727,188923200,41.741174964904786,2.0584670006871875,44.82887546593557,38.653474463874005,0,0.0
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.84309387207031,346375200,41.73867496490479,2.0602939757418675,44.82911592851759,38.64823400129199,0,0.0
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.897605895996094,290954000,41.72774997711181,2.071322124920386,44.83473316449239,38.620766789731235,0,0.0
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.43962478637695,272975200,41.73619998931885,2.0655575383857183,44.834536296897426,38.63786368174027,0,0.0
2018-02-07,40.772499084472656,40.84999847412109,39.76750183105469,39.8849983215332,37.616737365722656,206434400,41.73934997558594,2.0624585656111565,44.83303782400267,38.6456621271692,0,0.0
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.78749847412109,36.5816535949707,217562000,41.72752494812012,2.0760506584150686,44.841600935742726,38.613448960497514,0,0.0
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.02909469604492,282690400,41.721874961853025,2.082472553224927,44.845583791690416,38.598166132015635,0,0.0
2018-02-12,39.625,40.97249984741211,39.37749862670898,40.6775016784668,38.52059173583984,243278000,41.731824989318845,2.0749936405339184,44.84431545011972,38.61933452851797,0,0.0
2018-02-13,40.48749923706055,41.1875,40.41249847412109,41.084999084472656,38.906471252441406,130196800,41.752499961853026,2.057905059879105,44.83935755167168,38.66564237203437,0,0.0
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.84249877929688,39.623809814453125,162579600,41.78744995117187,2.0289676783636312,44.83090146871732,38.74399843362642,0,0.0
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,40.95430755615234,204588800,41.84019996643067,1.9971037706271406,44.835855622371376,38.84454431048996,0,0.0
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.82173156738281,160704400,41.894899940490724,1.9553037920918677,44.82785562862853,38.96194425235292,0,0.0
2018-02-20,43.01250076293945,43.56499862670898,42.85499954223633,42.962501525878906,40.68442153930664,135722000,41.94167495727539,1.923768616415744,44.827327881899,39.056022032651775,0,0.0
2018-02-21,43.20750045776367,43.52999877929688,42.75249862670898,42.76750183105469,40.49976348876953,149886400,41.98377498626709,1.894808923155299,44.825988371000044,39.14156160153414,0,0.0
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.83830261230469,123967600,42.03182498931885,1.8615949757989791,44.82421745301732,39.23943252562038,0,0.0
2018-02-23,43.41749954223633,43.91249847412109,43.3849983215332,43.875,41.54854202270508,135249600,42.08527500152588,1.8366000275882788,44.8401750429083,39.33037496014346,0,0.0
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.37003326416016,152648800,42.14817501068115,1.818549241480724,44.87599887290224,39.420351148460064,0,0.0
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.23273086547852,155712400,42.207950019836424,1.7995478488400103,44.90727179309644,39.50862824657641,0,0.0
2018-02-28,44.81499862670898,45.15499877929688,44.51250076293945,44.52999877929688,42.168792724609375,151128400,42.26955001831055,1.772065676647338,44.927648533281555,39.61145150333954,0,0.0
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.430171966552734,195208000,42.31857501983642,1.744029987612529,44.93462000125522,39.70253003841763,0,0.0
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.71662902832031,153816000,42.3708500289917,1.7163815358448433,44.94542233275896,39.796277725224435,0,0.0
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.86104583740234,113605600,42.42330005645752,1.691051015637845,44.95987657991429,39.886723533000755,0,0.0
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.82552719116211,95154000,42.47522506713867,1.6635957392502654,44.97061867601407,39.97983145826328,0,0.0
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.43726348876953,126814000,42.52142505645752,1.6338524480261079,44.97220372849668,40.07064638441835,0,0.0
2018-03-08,43.869998931884766,44.27999877929688,43.76750183105469,44.23500061035156,41.88944625854492,95096400,42.57377506256103,1.603467715677941,44.978976636077945,40.16857348904412,0,0.0
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.60914993286133,128740800,42.63125003814697,1.5859472964816068,45.01017098286938,40.252329093424564,0,0.0
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.02108383178711,128828400,42.6858500289917,1.5873880960585722,45.06693217307956,40.304767884903846,-1,-1.0
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.60679244995117,126774000,42.7346000289917,1.5825655386436115,45.10844833695712,40.36075172102628,0,1.0
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.24455261230469,117473600,42.78130004882812,1.5681040984171188,45.1334561964538,40.429143901202444,0,0.0
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.66249847412109,42.29428863525391,90975200,42.83797504425049,1.5318758611397734,45.13578883596015,40.540161252540834,0,0.0
2018-03-16,44.66249847412109,44.77999877929688,44.40499877929688,44.505001068115234,42.14513397216797,157618800,42.89240005493164,1.492561615790044,45.131242478616706,40.65355763124658,0,0.0
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.50117492675781,133787200,42.94022506713867,1.443779987085365,45.105895047766715,40.774555086510624,0,0.0
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.48697280883789,78597600,42.98557506561279,1.3979875486753934,45.08255638862588,40.8885937425997,0,0.0
2018-03-21,43.7599983215332,43.772499084472656,42.81499862670898,42.817501068115234,40.5471076965332,148219600,43.02272506713867,1.3419965571887058,45.035719902921734,41.00973023135561,0,0.0
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,39.97418975830078,165963200,43.05132507324219,1.2925530371079272,44.99015462890408,41.1124955175803,0,0.0
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.04852294921875,164115200,43.05605007171631,1.2849428210756841,44.98346430332983,41.12863584010278,0,0.0
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,40.90222930908203,150164800,43.0711750793457,1.2774618008829774,44.98736778067017,41.15498237802123,0,0.0
